FlowNo.,Answer RRs,BytesEx,Destination,Destination Port,Duration,FPL,IP_Flags,Length,Next sequence number,No.,NumPackets,Protocol,Protocols in frame,SameLenPktRatio,Sequence number,Source,Source Port,StdDevLen,IAT,isNull,NPEx,reconnects,APL,BitsPerSec,AvgPktPerSec,udp_Length,tcp_Flags,Time,TCP Segment Len,IOPR,NumForward,label
1449,,1968,ff02::1:2,547,36.52,188.0,,188,,11260,12,DHCPv6,eth:ethertype:ipv6:udp:dhcpv6,0.25,,fe80::4c7b:f8cd:4e3e:dd3c,546,20.2978,0.0,0,0,11,164.0,431.106,0.328587,134.0,0,9353.25,,-1.0,0,1
309,,403,204.95.99.221,443,20.01,58.3333,0x40,66,1.0,7684,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49374,5.34141,0.0,0,0,3,57.5714,161.119,0.349825,,2,6288.79,0.0,1.33333,3,1
574,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,9418,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49426,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,7742.14,0.0,2.0,1,1
213,,403,192.168.1.116,49300,20.0,58.3333,0x40,66,1.0,4883,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,204.95.99.221,443,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,18,4164.67,0.0,1.33333,3,1
1189,0.0,342,fd2d:ab8c:225::1,53,0.0,171.0,,104,,1966,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,50865,67.0,0.0,0,0,1,171.0,0.0,0.0,50.0,0,1488.42,,1.0,1,1
1261,0.0,196,fd2d:ab8c:225::1,53,0.01,90.0,,90,,2237,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,54697,8.0,0.0,0,0,1,98.0,156800.0,200.0,36.0,0,1779.22,,1.0,1,1
698,,340,192.168.1.116,49279,20.01,58.0,0x40,62,1.0,4295,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,91.220.62.30,443,3.77124,0.0,0,0,3,56.6667,135.932,0.29985,,18,3663.09,0.0,1.0,3,1
882,,226,91.220.62.30,443,0.0,113.0,0x40,54,9.0,17825,2,TCP,eth:ethertype:ip:tcp,1.0,9.0,192.168.1.116,49522,59.0,0.0,0,0,0,113.0,0.0,0.0,,20,13798.5,0.0,1.0,1,1
1205,0.0,196,fd2d:ab8c:225::1,53,0.03,90.0,,90,,1591,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,52163,8.0,0.0,0,0,1,98.0,52266.7,66.6667,36.0,0,1218.46,,1.0,1,1
153,,403,204.95.99.221,443,20.01,66.0,0x40,66,1.0,3592,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49257,5.34141,0.0,0,0,3,57.5714,161.119,0.349825,,2,3001.57,0.0,1.33333,3,1
690,,226,192.168.1.116,49265,0.0,113.0,0x40,172,119.0,3895,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,3292.1,118.0,1.0,1,1
602,0.0,174,224.0.0.251,5353,3600.1,87.0,0x40,87,,15248,2,MDNS,eth:ethertype:ip:udp:mdns,0.5,,192.168.1.2,5353,0.0,0.0,0,0,1,87.0,0.386656,0.00055554,53.0,0,12220.7,,-1.0,0,1
909,,226,192.168.1.116,49531,0.0,113.0,0x40,172,119.0,18918,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,14823.6,118.0,1.0,1,1
391,,340,204.95.99.221,443,20.01,58.0,0x40,62,1.0,9561,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49431,3.77124,0.0,0,0,3,56.6667,135.932,0.29985,,2,7842.3,0.0,1.0,3,1
1302,0.0,196,fd2d:ab8c:225::1,53,0.05,90.0,,90,,9596,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,57248,8.0,0.0,0,0,1,98.0,31360.0,40.0,36.0,0,7882.42,,1.0,1,1
1265,0.0,196,fd2d:ab8c:225::1,53,0.0,98.0,,90,,2547,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,54858,8.0,0.0,0,0,1,98.0,0.0,0.0,36.0,0,2059.6,,1.0,1,1
315,,403,204.95.99.221,443,20.0,58.3333,0x40,66,1.0,7776,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49377,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,2,6338.91,0.0,1.33333,3,1
1334,0.0,196,fd2d:ab8c:225::1,53,0.04,90.0,,90,,5502,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,59231,8.0,0.0,0,0,1,98.0,39200.0,50.0,36.0,0,4585.22,,1.0,1,1
1411,0.0,332,fd2d:ab8c:225::1,53,0.0,166.0,,99,,5481,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,63703,67.0,0.0,0,0,1,166.0,0.0,0.0,45.0,0,4555.51,,1.0,1,1
369,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,9112,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49416,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,7451.56,6.0,-1.0,0,1
1105,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,27006,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49597,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,23254.7,6.0,-1.0,0,1
1115,,395,91.220.62.30,443,21.9,58.0,0x40,62,1.0,27404,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49600,3.53986,0.0,0,0,3,56.4286,144.292,0.319635,,2,23799.4,0.0,1.33333,3,1
1055,,395,192.168.1.116,49580,20.1,57.0,0x40,54,1.0,24459,7,TCP,eth:ethertype:ip:tcp,0.428571,1.0,91.220.62.30,443,3.53986,0.0,0,0,3,56.4286,157.214,0.348259,,16,21063.4,0.0,1.33333,3,1
1080,,226,192.168.1.116,49588,0.0,113.0,0x40,172,119.0,25552,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,22149.1,118.0,1.0,1,1
914,,340,91.220.62.30,443,20.0,58.0,0x40,62,1.0,19106,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49533,3.77124,0.0,0,0,3,56.6667,136.0,0.3,,2,15055.0,0.0,1.0,3,1
322,,226,192.168.1.116,49379,0.0,113.0,0x40,172,119.0,7849,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,6409.11,118.0,1.0,1,1
1252,0.0,196,fd2d:ab8c:225::1,53,0.0,98.0,,90,,10525,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,54354,8.0,0.0,0,0,1,98.0,0.0,0.0,36.0,0,8654.14,,1.0,1,1
1351,0.0,332,fd2d:ab8c:225::1,53,0.05,99.0,,99,,5457,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,60226,67.0,0.0,0,0,1,166.0,53120.0,40.0,45.0,0,4535.45,,1.0,1,1
930,,226,91.220.62.30,443,0.0,113.0,0x40,54,9.0,19769,2,TCP,eth:ethertype:ip:tcp,1.0,9.0,192.168.1.116,49538,59.0,0.0,0,0,0,113.0,0.0,0.0,,20,15808.9,0.0,1.0,1,1
482,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,1322,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49187,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,1078.24,0.0,2.0,1,1
1419,0.0,196,fd2d:ab8c:225::1,53,0.07,90.0,,90,,3239,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,64236,8.0,0.0,0,0,1,98.0,22400.0,28.5714,36.0,0,2691.28,,1.0,1,1
996,,226,192.168.1.116,49560,0.0,113.0,0x40,172,119.0,22300,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,18567.0,118.0,1.0,1,1
745,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,8083,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49386,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,6629.39,6.0,-1.0,0,1
862,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,16601,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49516,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,13026.7,6.0,-1.0,0,1
297,,403,204.95.99.221,443,20.0,58.3333,0x40,66,1.0,7342,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49363,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,2,5968.08,0.0,1.33333,3,1
513,,186,192.168.1.116,49264,0.0,60.0,0x40,66,1.0,3868,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,216.58.201.78,80,5.65685,0.0,0,0,1,62.0,0.0,0.0,,18,3252.57,0.0,2.0,1,1
657,,226,192.168.1.116,49186,0.0,113.0,0x40,172,119.0,1367,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,1087.29,118.0,1.0,1,1
25,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,668,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49164,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,406.258,6.0,-1.0,0,1
1164,0.0,196,fd2d:ab8c:225::1,53,0.07,90.0,,90,,8827,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,49244,8.0,0.0,0,0,1,98.0,22400.0,28.5714,36.0,0,7180.27,,1.0,1,1
582,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,10149,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49449,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,8373.65,0.0,2.0,1,1
443,,226,204.95.99.221,443,0.0,113.0,0x40,54,9.0,10825,2,TCP,eth:ethertype:ip:tcp,1.0,9.0,192.168.1.116,49470,59.0,0.0,0,0,0,113.0,0.0,0.0,,20,8955.0,0.0,1.0,1,1
389,,226,204.95.99.221,443,0.0,113.0,0x40,54,9.0,9558,2,TCP,eth:ethertype:ip:tcp,1.0,9.0,192.168.1.116,49430,59.0,0.0,0,0,0,113.0,0.0,0.0,,20,7842.3,0.0,1.0,1,1
945,,226,192.168.1.116,49543,0.0,113.0,0x40,172,119.0,20209,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,16330.5,118.0,1.0,1,1
211,,226,192.168.1.116,49298,0.0,113.0,0x40,172,119.0,4870,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,4154.52,118.0,1.0,1,1
27,,226,192.168.1.116,49164,0.0,113.0,0x40,172,119.0,686,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,426.268,118.0,1.0,1,1
489,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,2040,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49207,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,1568.95,0.0,2.0,1,1
723,,226,192.168.1.116,49333,0.0,113.0,0x40,172,119.0,6160,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,5166.74,118.0,1.0,1,1
538,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,5963,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49329,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,5006.04,0.0,2.0,1,1
1011,,226,192.168.1.116,49565,0.0,113.0,0x40,172,119.0,22727,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,19088.5,118.0,1.0,1,1
237,,403,192.168.1.116,49321,20.0,58.3333,0x40,54,1.0,5754,7,TCP,eth:ethertype:ip:tcp,0.428571,1.0,204.95.99.221,443,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,16,4806.25,0.0,1.33333,3,1
528,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,5171,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49303,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,4304.8,0.0,2.0,1,1
886,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,18134,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49524,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,14030.7,6.0,-1.0,0,1
385,,340,204.95.99.221,443,20.01,58.0,0x40,62,1.0,9504,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49428,3.77124,0.0,0,0,3,56.6667,135.932,0.29985,,2,7792.23,0.0,1.0,3,1
1341,0.0,196,fd2d:ab8c:225::1,53,0.04,90.0,,90,,4702,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,59593,8.0,0.0,0,0,1,98.0,39200.0,50.0,36.0,0,4024.29,,1.0,1,1
815,,395,91.220.62.30,443,20.0,57.0,0x40,62,1.0,13480,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49500,3.53986,0.0,0,0,3,56.4286,158.0,0.35,,2,11016.4,0.0,1.33333,3,1
62,,403,192.168.1.116,49190,20.0,58.3333,0x40,54,1.0,1420,7,TCP,eth:ethertype:ip:tcp,0.428571,1.0,204.95.99.221,443,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,16,1147.69,0.0,1.33333,3,1
1289,0.0,196,fd2d:ab8c:225::1,53,0.04,90.0,,90,,8065,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,56119,8.0,0.0,0,0,1,98.0,39200.0,50.0,36.0,0,6619.16,,1.0,1,1
49,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,1098,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49180,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,826.996,6.0,-1.0,0,1
13,,21804,192.168.1.255,137,3497.2,92.0,0x00,92,,30150,237,NBNS,eth:ethertype:ip:udp:nbns,0.00421941,,192.168.1.116,137,0.0,0.8,0,0,236,92.0,49.8776,0.0677685,58.0,0,26920.3,,-1.0,0,1
511,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,3737,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49262,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,3112.27,0.0,2.0,1,1
868,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,17168,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49518,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,13277.4,6.0,-1.0,0,1
718,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,6074,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49331,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,5126.73,6.0,-1.0,0,1
713,,403,192.168.1.116,49318,20.01,58.3333,0x40,54,1.0,5660,7,TCP,eth:ethertype:ip:tcp,0.428571,1.0,91.220.62.30,443,5.34141,0.0,0,0,3,57.5714,161.119,0.349825,,16,4755.77,0.0,1.33333,3,1
977,,403,91.220.62.30,443,20.0,58.3333,0x40,66,1.0,21428,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,192.168.1.116,49554,5.34141,0.0,0,0,3,57.5714,161.2,0.35,,2,17794.9,0.0,1.33333,3,1
318,,340,192.168.1.116,49378,20.01,58.0,0x40,54,1.0,7800,6,TCP,eth:ethertype:ip:tcp,0.333333,1.0,204.95.99.221,443,3.77124,0.0,0,0,3,56.6667,135.932,0.29985,,16,6358.91,0.0,1.0,3,1
1176,0.0,342,fd2d:ab8c:225::1,53,0.07,104.0,,104,,3499,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,49992,67.0,0.0,0,0,1,171.0,39085.7,28.5714,50.0,0,2950.84,,1.0,1,1
189,,403,192.168.1.116,49283,20.01,58.3333,0x40,54,1.0,4420,7,TCP,eth:ethertype:ip:tcp,0.428571,1.0,204.95.99.221,443,5.34141,0.0,0,0,3,57.5714,161.119,0.349825,,16,3743.61,0.0,1.33333,3,1
640,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,526,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49158,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,306.052,6.0,-1.0,0,1
631,,1332,239.255.255.250,3702,0.2,666.0,0x00,666,,13165,2,UDP,eth:ethertype:ip:udp:data,0.5,,192.168.1.137,64573,0.0,0.0,0,0,1,666.0,53280.0,10.0,632.0,0,10866.8,,-1.0,0,1
24,,226,192.168.1.116,49162,0.0,113.0,0x40,172,119.0,654,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,396.185,118.0,1.0,1,1
1069,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,25140,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49585,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,21613.0,6.0,-1.0,0,1
83,,340,192.168.1.116,49205,20.0,58.0,0x40,54,1.0,2020,6,TCP,eth:ethertype:ip:tcp,0.333333,1.0,204.95.99.221,443,3.77124,0.0,0,0,3,56.6667,136.0,0.3,,16,1538.5,0.0,1.0,3,1
1409,0.0,336,fd2d:ab8c:225::1,53,0.05,101.0,,101,,1037,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,63534,67.0,0.0,0,0,1,168.0,53760.0,40.0,47.0,0,776.863,,1.0,1,1
2,,186,173.194.76.102,80,0.0,60.0,0x40,66,1.0,8955,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49410,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,7320.92,0.0,0.5,2,1
200,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,4740,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49294,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,4064.27,6.0,-1.0,0,1
140,,403,192.168.1.116,49246,20.01,58.3333,0x40,66,1.0,3231,7,TCP,eth:ethertype:ip:tcp,0.428571,0.0,204.95.99.221,443,5.34141,0.0,0,0,3,57.5714,161.119,0.349825,,18,2680.52,0.0,1.33333,3,1
1111,,190,91.220.62.30,443,0.0,95.0,0x40,130,83.0,27215,2,SSL,eth:ethertype:ip:tcp:tls,1.0,7.0,192.168.1.116,49599,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,23529.7,76.0,-1.0,0,1
106,,190,204.95.99.221,443,0.0,95.0,0x40,60,7.0,2454,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49221,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,1958.9,6.0,-1.0,0,1
320,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,7830,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49379,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,6389.1,6.0,-1.0,0,1
46,,190,204.95.99.221,443,0.001,60.0,0x40,60,7.0,1074,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49178,35.0,0.0,0,0,0,95.0,1520000.0,2000.0,,24,796.923,6.0,-1.0,0,1
505,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,3241,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49247,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,2691.35,0.0,2.0,1,1
16,,2208,192.168.1.255,137,360.8,92.0,0x00,92,,15747,24,NBNS,eth:ethertype:ip:udp:nbns,0.0416667,,192.168.1.134,137,0.0,0.0,0,0,23,92.0,48.9579,0.0665188,58.0,0,12564.7,,-1.0,0,1
1290,0.0,342,fd2d:ab8c:225::1,53,0.0,171.0,,104,,2358,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,56127,67.0,0.0,0,0,1,171.0,0.0,0.0,50.0,0,1858.84,,1.0,1,1
520,,186,216.58.201.78,80,0.0,60.0,0x40,66,1.0,4423,3,TCP,eth:ethertype:ip:tcp,0.666667,0.0,192.168.1.116,49284,5.65685,0.0,0,0,1,62.0,0.0,0.0,,2,3743.83,0.0,2.0,1,1
1422,0.0,332,fd2d:ab8c:225::1,53,0.0,166.0,,99,,8807,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,64448,67.0,0.0,0,0,1,166.0,0.0,0.0,45.0,0,7150.88,,1.0,1,1
1260,0.0,332,fd2d:ab8c:225::1,53,0.0,166.0,,99,,7851,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,54647,67.0,0.0,0,0,1,166.0,0.0,0.0,45.0,0,6409.11,,1.0,1,1
953,,403,192.168.1.116,49546,20.1,58.3333,0x40,54,1.0,20593,7,TCP,eth:ethertype:ip:tcp,0.428571,1.0,91.220.62.30,443,5.34141,0.0,0,0,3,57.5714,160.398,0.348259,,16,16792.4,0.0,1.33333,3,1
852,,226,192.168.1.116,49512,0.0,113.0,0x40,172,119.0,15604,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,91.220.62.30,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,12542.3,118.0,1.0,1,1
260,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,6227,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49337,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,5226.87,6.0,-1.0,0,1
1291,0.0,196,fd2d:ab8c:225::1,53,0.01,90.0,,90,,6041,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,56276,8.0,0.0,0,0,1,98.0,156800.0,200.0,36.0,0,5076.12,,1.0,1,1
685,,190,91.220.62.30,443,0.0,95.0,0x40,60,7.0,3476,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49253,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,2920.8,6.0,-1.0,0,1
139,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,3233,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49246,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,2680.52,6.0,-1.0,0,1
1052,,348,91.220.62.30,443,20.2,60.0,0x40,66,1.0,24169,6,TCP,eth:ethertype:ip:tcp,0.333333,0.0,192.168.1.116,49579,5.65685,0.0,0,0,3,58.0,137.822,0.29703,,2,20830.3,0.0,1.0,3,1
254,,60,204.95.99.221,443,0.0,60.0,0x40,60,7.0,6171,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49334,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,5176.81,6.0,-1.0,0,1
323,,190,204.95.99.221,443,0.0,95.0,0x40,60,7.0,7856,2,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49381,35.0,0.0,0,0,0,95.0,0.0,0.0,,24,6409.11,6.0,-1.0,0,1
1369,0.0,332,fd2d:ab8c:225::1,53,0.1,99.0,,99,,9587,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,61265,67.0,0.0,0,0,1,166.0,26560.0,20.0,45.0,0,7872.33,,1.0,1,1
575,,186,216.58.201.78,80,0.0,60.0,0x40,54,1.0,9532,3,TCP,eth:ethertype:ip:tcp,0.666667,1.0,192.168.1.116,49429,5.65685,0.0,0,0,1,62.0,0.0,0.0,,16,7812.33,0.0,2.0,1,1
172,,226,192.168.1.116,49270,0.0,113.0,0x40,172,119.0,4031,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,3392.52,118.0,1.0,1,1
1272,0.0,336,fd2d:ab8c:225::1,53,0.001,101.0,,101,,688,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,55504,67.0,0.0,0,0,1,168.0,2688000.0,2000.0,47.0,0,426.269,,1.0,1,1
340,,226,192.168.1.116,49393,0.0,113.0,0x40,172,119.0,8288,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,6779.84,118.0,1.0,1,1
946,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,20384,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49544,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,16541.3,6.0,-1.0,0,1
700,,60,91.220.62.30,443,0.0,60.0,0x40,60,7.0,4688,1,SSL,eth:ethertype:ip:tcp:tls,1.0,1.0,192.168.1.116,49291,0.0,0.0,0,0,0,60.0,0.0,0.0,,24,4014.06,6.0,-1.0,0,1
1202,0.0,196,fd2d:ab8c:225::1,53,0.033,90.0,,90,,1006,2,DNS,eth:ethertype:ipv6:udp:dns,1.0,,fd2d:ab8c:225:0:d165:fe2f:b6b4:4877,51711,8.0,0.0,0,0,1,98.0,47515.2,60.6061,36.0,0,727.661,,1.0,1,1
65,,340,204.95.99.221,443,20.0,58.0,0x40,54,1.0,1535,6,TCP,eth:ethertype:ip:tcp,0.333333,1.0,192.168.1.116,49192,3.77124,0.0,0,0,3,56.6667,136.0,0.3,,16,1167.7,0.0,1.0,3,1
268,,226,192.168.1.116,49339,0.0,113.0,0x40,172,119.0,6566,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,5296.91,118.0,1.0,1,1
42,,226,192.168.1.116,49176,0.0,113.0,0x40,172,119.0,1035,2,TCP,eth:ethertype:ip:tcp,1.0,1.0,204.95.99.221,443,59.0,0.0,0,0,0,113.0,0.0,0.0,,24,766.847,118.0,1.0,1,1
